sex,age,friends,postsOnTheWall,weeklyPostActivity,pages,occupation,relation,alcohol,smoking,lifeMain,peopleMain,political,followers,goodUser
1,0,161,39,0.08931672230318818,8,school,0,0,0,0,0,0,11,0
1,0,106,103,1.124542244889191,99,unknown,0,0,0,0,0,0,926,0
1,54,46,217,0.2622073149027227,96,work,0,0,0,0,0,0,22,0
1,28,671,941,0.2809567535655573,61,work,0,0,0,0,0,0,288,0
1,0,133,11438,8.67649628052968,161,university,0,0,0,0,0,0,46,0
1,0,159,758,0.33983541930548006,17,unknown,4,4,2,1,2,8,30,0
1,0,283,6,0.006730328336938724,210,work,7,1,1,1,6,0,352,0
2,31,33,0,0,9,unknown,4,0,0,0,0,0,3,0
1,0,19,2923,3.905080277387939,969,unknown,0,0,0,0,0,0,50,0
1,0,1,4,0.01894458801194584,36,unknown,4,0,0,0,0,0,32,0
1,0,233,46,0.06730299699514064,11,unknown,0,0,0,0,0,0,11,0
1,0,10,16,0.02570931123036796,22,unknown,0,0,0,0,0,0,3,0
1,45,14,21,0.010747899174896148,39,unknown,7,0,0,0,0,0,7,0
1,15,43,24,0.06495398560174123,74,unknown,0,0,0,0,0,0,27,0
2,0,64,41,0.11629996316051586,5,unknown,0,0,0,0,0,0,0,0
2,21,123,1013,0.4971531440000794,51,work,0,0,0,0,0,0,16,0
1,28,121,45,0.037203210740429156,50,university,0,0,0,0,0,0,378,0
1,0,71,349,0.28645907180956537,101,work,0,0,0,0,0,0,14,0
1,0,44,29,0.08826414482590553,101,unknown,2,0,0,0,0,0,17,0
1,0,283,117,0.2001595883042314,97,university,0,0,0,0,0,0,245,0
1,49,59,100,0.6084083298705464,12,work,0,0,0,0,0,0,25,0
2,0,418,29,0.012243807634184112,17,university,0,0,0,0,0,0,171,0
1,14,71,516,1.1852718676669736,10,school,0,0,0,0,0,0,9,0
1,14,102,926,1.405063239120491,133,work,0,0,0,6,0,0,268,0
1,0,73,128,0.09571047415404384,33,unknown,4,0,0,0,0,0,5,0
1,0,72,1,0.10608555357872983,67,school,0,0,0,0,0,0,47,0
2,21,85,125,0.10533563517704993,5,university,0,4,1,5,1,0,21,0
1,0,17,55,0.24799799806329847,21,unknown,0,0,0,0,0,0,2,0
1,59,34,154,0.2110900455407228,11,unknown,0,0,0,0,0,0,23,0
1,0,105,41,0.612300244909727,304,unknown,0,5,5,1,2,3,543,0
1,22,81,826,1.04594183554831,377,unknown,0,0,0,0,0,0,92,0
1,40,149,1981,1.240874393113335,121,work,4,0,0,0,0,0,82,0
1,0,61,767,1.0967175610532474,84,unknown,0,0,0,0,0,0,1,0
1,14,87,31,0.13059596697185868,118,unknown,0,0,0,0,0,0,2,0
1,42,76,48,0.030711005087843163,20,unknown,0,0,0,0,0,0,52,0
2,0,69,308,0.296669352735459,45,unknown,2,0,0,0,0,0,3,0
2,19,90,18,0.31413726780565665,3,unknown,0,4,4,1,2,0,116,0
1,0,36,403,0.16696516651619156,13,unknown,0,0,0,0,0,0,24,0
1,0,42,0,0,55,university,1,0,0,0,0,0,92,0
2,41,15,115,0.1156430678108673,26,unknown,4,0,0,0,0,0,14,0
1,0,109,145,0.16451168786733128,163,unknown,0,0,0,0,0,0,50,0
1,0,99,2889,3.3975518993864586,329,school,0,0,0,0,0,0,85,0
2,0,79,8,0.3444809536221584,9,unknown,0,0,0,0,0,0,550,0
2,15,78,45,0.082136469278943,46,unknown,0,0,0,0,0,0,19,0
2,20,59,76,0.06989847922905758,116,unknown,0,0,0,0,0,0,8,0
1,0,28,21,0.0822224794192294,98,school,0,0,0,0,0,0,70,0
1,20,941,222,0.08891372270953352,188,university,0,0,0,0,0,0,533,0
1,27,83,91,0.4018809032199695,6,university,4,0,0,0,0,0,8,0
1,0,45,1811,1.418916115720035,97,unknown,0,3,5,5,2,6,15,0
1,19,97,1,3.0364799325226683,61,school,7,0,0,0,0,0,54,0
1,0,40,2071,3.1805133054807824,205,unknown,0,0,0,0,0,0,35,0
1,0,108,3885,2.5818136387037547,348,unknown,0,0,0,0,0,0,118,0
1,26,69,201,0.18869773128855882,86,university,0,0,0,0,0,0,53,0
1,15,163,388,0.9162124942181905,78,unknown,0,0,0,0,0,0,4,0
1,0,82,4713,4.845630630904004,292,unknown,0,2,1,0,6,0,18,0
1,0,235,187,0.13989519809005233,204,work,0,0,0,0,0,0,165,0
1,0,12,6,0.39102660323547356,10,unknown,0,0,0,0,0,0,0,0
1,0,81,339,0.6061389950123743,28,unknown,0,0,0,0,0,0,15,0
1,0,296,458,1.961384353356096,47,university,0,0,0,0,0,0,55,0
1,22,7,150,0.16441432572467135,62,unknown,0,0,0,0,0,0,4,0
1,0,55,1254,0.5823560400137577,271,unknown,1,0,0,0,0,0,38,0
1,0,56,1074,1.542441244851228,300,unknown,0,0,0,0,0,0,12,0
1,0,310,1450,0.7450568174215312,62,unknown,0,0,0,0,0,0,115,0
2,0,397,1,0.12942947666449453,557,university,0,0,0,0,0,0,126,0
1,0,18,223,0.1971864496786059,16,unknown,0,0,0,0,0,0,14,0
1,0,301,42,0.10620101486237665,1346,work,7,2,2,0,2,0,269,0
1,0,567,1092,0.45202721910170685,296,university,0,0,0,0,0,0,542,0
1,0,61,59,0.6236327906845586,28,unknown,0,0,0,0,0,0,0,0
1,0,11,25,0.05703743446042297,44,unknown,0,0,0,0,0,0,1,0
2,0,142,21,0.06029538758230051,93,university,0,0,0,0,0,0,57,0
1,0,21,149,0.2929742972039634,18,unknown,0,0,0,0,0,0,3,0
1,0,46,828,1.1400201505675267,454,university,0,0,0,0,0,0,142,0
1,42,139,1525,0.8936080957583816,101,university,0,0,0,0,0,0,101,0
1,0,229,278,0.09241543786592366,8,university,0,0,0,0,0,0,97,0
1,32,139,157,0.07023749264495427,4,university,0,0,0,0,0,0,71,0
1,0,76,21,0.045981585976467794,299,unknown,0,0,0,0,0,0,11,0
2,29,9,429,0.9869475010742017,59,university,0,0,0,0,0,0,17,0
1,0,44,7,0.03040574475523526,7,unknown,0,0,0,0,0,0,5,0
1,0,309,7226,2.0899557799054085,39,work,0,0,0,0,0,0,153,0
1,0,62,1661,1.6340252129695034,380,school,0,0,0,0,0,0,99,0
2,0,36,0,0,102,unknown,0,0,0,0,0,0,67,0
1,0,78,2480,1.6354262737300223,455,work,0,0,0,0,0,0,93,0
1,19,27,14,0.23088468191989317,21,unknown,6,0,0,0,0,0,2,0
1,0,68,134,0.3314647120891316,37,unknown,0,0,0,0,0,0,5,0
1,34,99,116,0.052960976129804695,6,university,0,0,0,0,0,0,33,0
1,51,42,256,0.5085265985317416,99,unknown,4,0,0,0,0,0,34,0
1,50,74,220,0.253617281861585,46,university,0,0,0,0,0,0,25,0
2,0,137,419,0.16563068338057121,13,university,0,0,0,0,0,0,153,0
2,0,220,1214,0.6351277535979755,310,university,4,0,0,0,0,0,35,0
1,0,72,2551,5.68525402713361,60,school,0,0,0,0,0,0,12,0
2,44,15,18,0.035829085310545,111,unknown,4,0,0,0,0,0,7,0
1,0,303,753,1.8431644389203603,138,work,0,0,0,0,0,0,189,0
1,0,385,1119,0.3185775622036451,72,university,4,0,0,0,0,0,113,0
1,14,157,88,0.06540072048142197,59,unknown,0,0,0,0,0,0,0,0
1,0,84,138,0.3138715361120216,95,school,0,0,0,0,0,0,40,0
1,0,154,24,0.010520605592359412,39,work,0,0,0,0,0,0,16,0
1,0,173,22,0.46189118292791087,15,unknown,0,0,0,0,0,0,15,0
1,0,83,2082,2.0259024561654915,82,unknown,1,0,0,0,0,0,59,0
2,0,11,18,0.04368040682097415,15,school,0,0,0,0,0,0,19,0
1,34,58,1763,10.049706471869724,37,university,4,2,2,1,6,6,13,0
1,0,8,129,0.6081855568371601,211,unknown,0,0,0,0,0,0,0,0
1,0,185,10,0.04246268223199191,1131,unknown,0,0,0,0,0,0,178,0
1,17,98,74,0.1182993294613567,33,school,0,0,0,0,0,0,2,0
1,0,5,15,0.015849572296356477,6,unknown,4,0,0,0,0,0,2,0
1,22,291,1715,0.5505118328557266,176,university,2,4,4,0,6,3,219,0
1,48,78,460,0.5358801158085685,240,unknown,4,0,0,0,0,0,45,0
2,18,44,1430,1.408370734536719,91,school,0,0,0,0,0,0,33,0
1,0,56,13844,17.624138418641625,922,university,0,0,0,0,0,0,29,0
1,27,171,1080,0.5946356083417578,69,unknown,0,0,0,0,0,0,379,0
1,62,55,2671,14.099348504848107,399,unknown,0,0,0,0,0,0,26,0
1,0,15,994,0.5026808992402754,3,university,0,0,0,0,0,0,11,0
1,0,86,90,0.1202259468558642,93,university,0,0,0,0,0,0,63,0
2,0,54,117,0.11521004920474774,1,unknown,0,0,0,0,0,0,19,0
1,0,147,467,0.19137937984795642,29,university,0,0,0,0,0,0,40,0
1,63,15,4,0.015853384814631683,2,unknown,0,0,0,0,0,0,6,0
1,25,36,81,0.037667822680145666,22,unknown,0,0,0,0,0,0,332,0
1,0,85,683,0.44623125554913695,138,work,0,0,0,0,0,0,84,0
1,46,46,176,0.12573489226607376,16,unknown,0,0,0,0,0,0,8,0
1,0,25,13,0.023165542509492362,12,unknown,0,0,0,0,0,0,13,0
1,0,66,718,0.5945132303133284,20,unknown,0,0,0,0,0,0,21,0
1,0,250,288,0.30236424017921965,99,unknown,0,0,0,0,0,0,12,0
2,14,11,23,0.48649577621194295,2,school,0,0,0,0,0,0,0,0
1,0,201,12,0.12538463138514705,762,unknown,0,0,0,0,0,0,1110,0
1,0,6,13,0.0598072876287518,2,unknown,0,0,0,0,0,0,2,0
1,0,76,13,0.010306819196946274,58,university,0,0,0,0,0,0,42,0
1,0,4993,864,0.49577644027447176,54,university,0,0,0,0,0,0,28587,0
1,0,109,15,0.09717723380355069,119,school,0,0,0,0,0,0,114,0
1,0,1570,30,0.12493400236005729,305,unknown,0,0,0,0,0,0,34,0
1,45,4,17,0.248408380129765,5,unknown,0,0,0,0,0,0,4,0
1,0,95,50,0.1060776997050819,51,unknown,0,0,0,0,0,0,180,0
1,0,19,2937,6.624696153236668,59,unknown,0,0,0,0,0,0,13,0
1,0,1036,784,0.45696767633161683,289,university,4,3,2,6,0,3,168,0
1,0,60,399,0.3943314668620175,117,university,0,0,0,0,0,0,43,0
2,0,14,11,0.04191878843410169,17,unknown,0,0,0,0,0,0,0,0
1,32,43,1126,0.8235912557259976,32,university,0,0,0,0,0,0,51,0
2,0,91,3234,3.7766521041790773,589,school,0,0,0,0,0,0,33,0
1,0,138,186,0.05347466674265848,29,university,1,0,0,0,0,6,84,0
1,0,135,442,0.3337593188110461,360,unknown,0,0,0,0,0,0,25,0
1,61,46,1216,0.6097896514629118,35,unknown,0,0,0,0,0,0,15,0
1,0,22,650,0.29726323145056,24,unknown,0,0,0,0,0,0,13,0
1,31,208,1254,0.5153608627438874,61,work,4,0,0,0,0,0,62,0
1,0,27,25,0.45712205687995155,45,unknown,0,0,0,0,0,0,2,0
1,0,119,510,0.4014873985584649,59,unknown,0,2,2,1,2,0,82,0
1,0,116,9493,5.511851487514082,114,unknown,0,0,0,0,0,0,78,0
1,16,133,3,6.696290172574145,176,work,0,0,0,0,0,0,573,0
2,0,1142,338,0.3096391601928425,558,unknown,0,4,2,1,6,3,99,0
1,16,9,28,0.09283021648104717,14,school,0,0,0,0,0,0,1,0
2,0,263,578,1.1462127756618177,31,work,0,0,0,0,0,0,310,0
1,45,29,14,0.005856789867133764,1,unknown,0,0,0,0,0,0,5,0
1,0,31,16,0.260123389258733,28,school,0,0,0,0,0,0,1,0
1,0,20,552,0.5579301125993391,13,unknown,4,0,0,0,0,0,28,0
1,14,16,27,0.15734451454246287,0,school,0,0,0,0,0,0,1,0
1,0,178,75,0.19670526572407404,85,unknown,0,0,0,0,0,0,32,0
1,0,332,1816,0.8009123175678919,58,university,0,0,0,0,0,0,94,0
2,0,12,307,0.768193174309631,3,university,1,4,1,0,0,0,12,0
1,66,45,65,0.07318957264405229,137,unknown,0,0,0,0,0,0,20,0
2,0,189,3,0.004597003721923627,169,school,0,0,0,0,0,0,78,0
1,0,168,1275,0.5066539960241275,73,unknown,0,0,0,0,0,0,143,0
1,0,59,136,0.14474045206533712,23,school,0,0,0,0,0,0,2,0
1,0,193,506,0.210530454166541,277,university,0,0,0,0,0,0,289,0
1,52,137,1198,0.33449733324312336,63,university,0,0,0,0,0,0,8,0
2,0,169,18,0.018591100600806227,18,unknown,0,0,0,0,0,1,23,0
1,0,65,689,0.3741502535291962,23,unknown,0,0,0,0,0,0,54,0
2,0,73,1560,0.7423875410027093,1,university,0,0,0,0,0,0,7,0
1,0,371,43,0.04548618316783498,163,unknown,0,0,0,0,0,0,36,0
1,31,198,44,0.03611497112137052,31,university,0,0,0,0,0,0,246,0
1,15,105,1,0.006374671776339919,204,unknown,0,0,0,0,0,0,58,0
1,0,107,700,0.3760591610203437,85,work,0,0,0,0,0,0,48,0
1,0,409,239,0.2944439783314693,127,school,0,0,0,0,0,0,15,0
1,0,105,3,0.710555532711049,73,school,0,0,0,0,0,0,133,0
1,0,50,417,1.0114920327259314,12,unknown,0,0,0,0,0,0,11,0
2,0,78,1091,0.6258025775120177,119,school,0,0,0,0,0,0,35,0
2,40,85,227,0.11517644582487938,1,unknown,4,0,0,0,0,0,34,0
1,30,357,1007,0.44860713082331277,33,unknown,0,0,0,0,0,0,141,0
1,30,460,948,0.27379681524007243,275,university,4,0,0,6,1,6,269,0
1,30,798,5448,2.289044361161636,230,university,0,0,0,0,0,0,785,0
1,40,1335,239,0.19092672551706338,250,work,0,0,0,0,0,0,180,0
1,0,60,2,0.0735795694062282,15,unknown,0,0,0,0,0,0,65,0
2,0,6,78,0.474238442038896,38,unknown,7,0,0,0,0,0,45,0
1,0,268,27,0.15203751979410807,282,unknown,0,0,0,0,0,0,102,0
2,33,59,92,0.04013214688769667,1,university,0,0,0,0,0,0,16,0
1,0,88,3497,1.1167243892585472,57,unknown,0,0,0,0,0,0,19,0
1,0,23,229,0.5162739972063339,15,unknown,0,0,0,0,0,0,4,0
1,14,105,2880,2.219596810175207,93,school,0,0,0,0,0,0,171,0
2,51,94,217,0.2820445619215592,47,school,1,0,0,0,0,0,20,0
1,31,110,6547,11.564657087324015,69,university,0,0,0,0,0,0,117,0
1,17,104,102,0.13397861623568524,32,unknown,0,0,0,0,0,0,122,0
1,0,12,42,0.2539859585408238,1,unknown,0,0,0,0,0,0,1,0
1,101,89,62,0.3771541785272484,13,unknown,0,0,0,0,0,0,2,0
1,0,249,16,0.06086960044285453,239,unknown,0,0,0,0,0,0,110,0
1,0,152,92,0.11753030052184973,211,university,0,0,0,0,0,0,33,0
1,31,5,4,0.012435840812889462,80,unknown,4,0,0,0,0,0,5,0
2,17,100,331,0.18474617672236932,251,unknown,0,0,0,0,0,0,177,0
2,0,26,89,0.10601326963640217,23,school,0,0,0,1,2,0,24,0
1,50,50,1280,0.8607415217539945,9,unknown,1,0,0,0,0,0,8,0
2,0,45,17,0.019286639618975417,52,university,0,0,0,0,0,0,41,0
1,14,26,111,0.3552878218860469,74,school,0,0,0,0,0,0,121,0
2,17,3,113,0.637704098035248,2,unknown,0,0,0,0,0,0,154,0
1,0,140,806,0.34628234635607974,124,unknown,0,0,0,0,0,0,112,0
1,0,346,3114,1.2850646691546534,58,unknown,0,0,0,0,0,0,252,0
1,18,206,5622,2.452603641444419,30,university,0,0,0,0,0,0,673,0
1,0,168,421,0.5202213480738535,30,work,0,0,0,0,0,0,78,0
2,31,68,364,0.3560563095554207,4,unknown,0,4,4,5,2,4,44,0
1,0,54,106,0.3078969702990568,58,unknown,2,0,0,0,0,0,4,0
1,32,243,1214,0.5180270648912146,69,unknown,0,0,0,0,0,0,145,0
1,23,38,86,0.29871533591123256,101,unknown,4,2,2,1,2,3,27,0
2,113,18,5,0.01949926694943312,125,unknown,0,0,0,0,0,0,20,0
1,0,86,951,1.0783063305522869,153,university,0,0,0,0,0,0,53,0
1,0,46,7,0.027979334152913163,0,university,4,0,0,0,0,0,0,0
1,0,33,55,0.12408775782874415,11,school,0,0,0,0,0,0,1,0
1,24,171,4521,2.041814121663235,61,unknown,0,0,0,0,0,0,396,0
1,0,165,190,0.14875534834196505,17,school,0,0,0,0,0,0,17,0
1,0,84,6,29.197409180512533,240,school,0,0,0,0,0,0,148,0
1,0,48,40,0.08882674215431889,15,unknown,0,0,0,0,0,0,3,0
1,0,130,62,0.2922806385192686,456,unknown,0,3,2,6,6,0,16,0
2,17,50,498,0.7232667305271672,271,unknown,0,0,0,0,0,0,13,0
1,0,107,2720,3.484954178045706,48,unknown,0,0,0,0,0,0,14,0
1,15,115,7,0.0254718493737686,111,school,6,2,2,1,3,0,28,0
1,0,116,3,2.321706884505831,39,unknown,0,0,0,0,0,0,330,0
1,0,12,17629,8.800517922506003,566,unknown,0,0,0,0,0,0,607,0
1,0,63,22,0.06756463987794573,29,unknown,6,0,0,0,0,0,3,0
1,0,68,52,0.52369013648138,10,school,0,0,0,0,0,0,4,0
2,0,22,147,0.12337880264975329,3,unknown,2,0,0,0,0,0,0,0
2,31,126,9081,2.947340360426652,84,work,4,0,0,0,0,3,12,0
2,0,1095,97,0.03531014889719489,2690,work,0,0,0,0,0,5,86,0
1,28,90,972,0.8178449775881155,53,unknown,6,0,0,0,0,0,111,0
1,0,41,21,0.02688339567157772,103,unknown,0,1,1,6,2,3,708,0
2,0,368,7,0.054426342925916284,1,university,6,0,0,0,0,0,2986,0
1,0,216,29,0.05837716513440588,40,unknown,0,0,0,0,0,0,218,0
2,0,70,44,0.0888073305854049,37,unknown,0,0,0,0,0,0,14,0
1,0,65,16,0.6299261395197087,37,work,4,0,0,0,0,0,90,0
2,14,133,13,0.05431018163593466,0,work,0,0,0,0,0,0,165,0
1,0,119,58,0.12024857996078243,115,unknown,0,0,0,0,0,0,59,0
1,0,43,437,0.2141988401851702,45,university,0,0,0,0,0,0,21,0
1,0,22,7,0.04392084139783307,1,unknown,0,0,0,0,0,0,3,0
1,0,105,977,1.0227139400312362,110,unknown,1,0,0,0,0,0,27,0
1,0,200,1518,1.1298557113009977,195,work,0,0,0,0,0,0,248,0
1,0,108,722,0.21560071538842332,7,university,4,0,0,0,0,8,38,0
1,14,21,125,0.521212504370584,3,unknown,0,0,0,0,0,0,4,0
1,17,42,1348,1.337383420095781,93,school,6,0,0,0,0,0,21,0
1,19,94,12,0.018255763564478687,114,unknown,0,0,0,0,0,0,141,0
1,16,196,2,0.9969192426182977,225,unknown,0,0,0,0,0,0,71,0
1,0,872,30368,14.275018300679847,323,unknown,4,0,0,0,0,0,24,0
1,44,8,914,0.9277683507770214,53,unknown,0,0,0,0,0,0,55,0
1,0,254,7,0.030730422198299332,79,unknown,6,2,2,0,2,0,156,0
1,0,12,29,0.055614135561319895,13,unknown,0,0,0,0,0,0,2,0
1,0,30,131,0.13336686986622565,33,unknown,0,0,0,0,0,0,33,0
1,0,266,12,0.05058519626768292,149,unknown,0,0,0,0,0,0,264,0
1,32,47,230,0.1185972778057441,13,unknown,4,2,2,1,2,0,73,0
1,39,215,1031,0.4845885295660725,211,university,0,0,0,0,0,0,272,0
1,21,554,1145,0.4752566686505058,31,work,0,0,0,0,0,0,191,0
2,51,377,31828,15.634604905481094,70,unknown,1,3,3,6,2,3,32,0
1,0,529,3568,1.1448250825945592,232,work,0,0,0,0,0,0,1126,0
1,15,71,55,0.20557582016511045,19,unknown,0,0,0,0,0,0,0,0
1,0,62,126,0.47128962025132326,3,school,0,0,0,0,0,0,1,0
1,0,304,394,0.18144085742317875,70,university,0,0,0,0,0,0,64,0
2,0,32,3,0.011197435718100583,14,unknown,0,0,0,0,0,0,3,0
1,0,107,214,0.16723651019328128,181,unknown,0,0,0,0,0,0,36,0
1,14,94,67,0.41756035773369926,9,unknown,0,0,0,0,0,0,6,0
1,0,129,762,2.4797550588011874,36,unknown,0,0,0,0,0,0,16,0
1,0,50,548,0.9955795755463963,59,university,0,0,0,0,0,0,11,0
1,20,8,48,0.08707817388888978,14,unknown,0,0,0,0,0,0,0,0
1,0,102,1068,0.4453001201692431,103,unknown,0,0,0,0,0,0,28,0
1,0,99,6998,3.5455496402323274,56,unknown,1,3,1,0,0,0,57,0
2,0,116,212,0.2608327923643638,5,unknown,0,0,0,0,0,0,18,0
1,0,242,457,0.1796956740385425,57,university,0,0,0,0,0,0,275,0
1,42,74,6,0.26536332867172957,15,unknown,0,0,0,0,0,0,37,0
1,0,357,42,0.3767225573531752,69,unknown,0,0,0,0,0,0,236,0
2,0,1,26,0.007091889396870511,3,unknown,0,0,0,0,0,0,1,0
1,0,100,3890,1.9194447590730352,158,work,0,0,0,0,0,0,125,0
1,16,8,68,0.07509888844774143,7,unknown,0,0,0,0,0,0,1,0
2,20,99,11,0.0393525707116505,81,unknown,0,0,0,0,0,0,82,0
2,19,22,0,0,34,unknown,0,0,0,0,0,0,0,0
1,0,159,139,0.21776223698622404,21,unknown,0,0,0,0,0,0,29,0
1,0,108,1230,1.0138510705324548,16,unknown,0,0,0,0,0,0,26,0
1,46,100,25,0.10106318943167256,71,unknown,0,0,0,0,0,0,1,0
1,0,55,19,0.02724795911690719,22,school,0,0,0,0,0,0,0,0
1,0,203,1978,2.6728919534439783,484,school,6,0,0,0,0,0,17,0
1,0,33,1347,0.9931571532898174,52,unknown,0,0,0,0,0,0,30,0
2,17,115,1512,1.614284962800781,255,unknown,0,0,0,0,0,0,22,0
1,0,47,17124,26.622090474725177,26,unknown,0,0,0,0,0,0,132,0
2,0,113,37,0.047518124832052235,64,school,0,0,0,0,0,0,91,0
1,0,45,1640,1.8297297851861127,101,unknown,0,0,0,0,0,0,34,0
1,0,78,10,0.020030519649638392,34,unknown,0,0,0,0,0,0,38,0
1,0,76,60,0.03969804612404482,58,unknown,0,0,0,0,0,0,40,0
1,0,54,169,0.4866363796487636,195,school,0,0,0,0,0,0,6,0
1,0,69,43,2.131414264962698,45,school,0,0,0,0,0,0,9,0
1,0,72,2,0.10961997773344202,18,unknown,0,0,0,0,0,0,940,0
1,0,38,30,0.09423531802292995,4,school,1,0,0,0,0,0,6,0
1,0,50,104,0.11070527909167266,110,work,0,0,0,0,0,0,13,0
1,46,20,532,1.5439864731886832,29,work,0,0,0,0,0,0,25,0
1,20,61,288,0.16633802753349186,44,university,0,0,0,0,0,0,171,0
1,0,246,23,0.11207315254694586,4,unknown,4,0,0,0,0,0,4,0
1,0,47,56,0.040137454855318014,44,unknown,0,0,0,0,0,0,39,0
1,0,116,132,0.13949458726435995,45,unknown,0,0,0,0,0,0,28,0
1,14,109,590,0.4096400281823596,73,unknown,2,0,1,1,6,0,39,0
2,0,226,25,0.09814919249796647,282,unknown,0,0,0,0,0,0,50,0
1,0,71,2845,8.553010323300576,111,unknown,1,0,0,0,0,0,6,0
2,116,264,11863,4.013813795296628,82,school,0,0,0,0,0,0,153,0
1,37,94,4041,1.9701003746093535,38,unknown,0,0,0,0,0,0,69,0
1,17,101,287,0.7106259686035882,49,unknown,0,0,0,0,0,0,4,0
1,28,198,27855,8.494251422793079,97,university,0,0,0,0,0,0,189,0
1,0,45,166,0.8808711770738142,25,unknown,0,0,0,0,0,0,10,0
1,0,62,83,0.09565429742990968,14,school,0,0,0,0,0,0,57,0
1,0,86,165,0.08054686757859364,17,university,0,0,0,0,0,0,28,0
1,0,67,707,0.47848585133815386,0,unknown,0,0,0,0,0,0,4,0
1,55,111,19523,14.809743701779016,13,unknown,0,2,3,6,6,4,26,0
2,0,48,12,0.06846210202028573,137,unknown,0,0,0,0,0,0,24,0
1,0,69,17,0.04411226764325525,12,unknown,0,0,0,0,0,0,48,0
1,0,179,517,0.5182989387245359,484,work,0,0,0,0,0,0,32,0
1,14,142,25,0.03861978467968161,50,unknown,7,1,1,3,2,0,25,0
1,26,249,1,0.013139565299381345,128,unknown,0,0,0,0,0,0,52,0
1,0,187,2044,5.50323718918132,46,unknown,0,0,0,0,0,0,2,0
1,0,32,27,0.07884393058895078,15,unknown,0,0,0,0,0,0,2,0
1,0,35,62,0.04753425966455408,32,school,0,0,0,0,0,0,9,0
1,16,219,2,0.04059351095813371,0,school,6,0,0,0,0,0,41,0
1,0,62,47,0.25926119115730867,8,unknown,0,0,0,0,0,0,0,0
2,0,3,5,0.028575455972002402,5,unknown,0,0,0,0,0,0,1,0
1,19,108,19,0.017950201574552842,87,unknown,0,4,4,1,2,4,245,0
1,0,98,267,0.36100387583718874,14,unknown,0,0,0,0,0,0,39,0
1,44,35,24,0.019926083800079458,29,unknown,0,0,0,0,0,0,37,0
1,61,10,103,0.3438365790238591,11,unknown,0,0,0,0,0,0,6,0
2,17,56,232,0.20251210258043,44,unknown,0,0,0,0,0,0,118,0
2,0,135,0,0,38,unknown,0,0,0,0,0,0,45,0
1,15,33,469,1.5253156068444216,22,university,0,0,0,0,0,0,8,0
1,0,178,717,0.5915012993850014,119,unknown,7,0,0,0,0,0,185,0
1,0,1,2059,4.742076600151237,21,unknown,0,0,0,0,0,0,97,0
1,0,77,54,0.16747723840888867,24,university,4,0,0,0,0,0,3,0
1,0,30,2361,0.9272273586797981,64,university,0,0,0,0,0,0,41,0
1,23,265,402,0.16130426026774544,17,university,0,0,0,0,0,0,675,0
1,0,121,180,0.2772449199663869,1,unknown,0,0,0,0,0,0,24,0
1,0,23,1,0.00489604323206174,13,unknown,0,0,0,0,0,0,0,0
2,17,296,837,0.6375581626753146,179,work,0,0,0,0,0,0,18,0
1,23,149,165,0.0707915724837746,162,university,0,1,1,0,0,3,224,0
1,21,50,9,0.008437281194639159,42,university,1,4,1,1,5,3,82,0
1,0,141,1393,0.8190825033542479,84,work,4,0,0,0,0,0,10,0
1,0,390,390,0.19976263366306873,84,unknown,0,0,0,0,0,0,116,0
2,0,95,3,0.01224131311885753,68,unknown,0,0,0,0,0,0,627,0
1,0,246,1305,0.9700841673973357,91,unknown,0,0,0,0,0,0,7,0
1,0,1810,2072,3.0355566513188212,73,unknown,0,2,2,1,2,3,511,0
2,0,47,1484,1.493896493685198,52,unknown,0,0,0,0,0,0,21,0
1,0,207,2,0.002634396850115107,88,unknown,0,0,0,0,0,0,57,0
2,0,22,462,0.6274318469823799,81,school,0,0,0,0,0,0,245,0
2,0,65,134,0.35611433418329425,47,unknown,0,0,0,0,0,0,26,0
1,14,141,108,0.21450538901342625,13,school,0,1,1,6,2,0,6,0
1,0,22,988,0.6262665676641097,33,unknown,0,0,0,0,0,0,17,0
2,14,12,32,0.11855226281829191,5,unknown,0,0,0,0,0,0,2,0
1,0,174,343,0.2627814980693028,100,unknown,0,0,0,0,0,0,10,0
1,0,109,2973,4.396415332636081,42,unknown,1,0,0,0,0,0,20,0
1,0,101,47,0.2759980768219115,92,work,0,0,0,0,0,0,23,0
2,0,160,694,0.4667560220604059,108,unknown,0,0,0,0,0,0,7,0
2,22,153,718,0.7422242050431697,168,work,0,0,0,0,0,0,3601,0
1,14,109,512,0.6141231583978873,64,unknown,0,0,0,0,0,0,29,0
1,0,30,232,0.16013990127534228,86,university,0,0,0,0,0,0,89,0
1,0,65,863,0.9500011492278182,386,school,0,0,0,0,0,0,28,0
2,0,158,906,0.34717064752503274,6,university,0,0,0,0,0,0,211,0
1,0,147,4,1.6457613074659276,42,unknown,0,0,0,0,0,0,264,0
2,0,15,32,0.03799411833238471,26,unknown,0,0,0,0,0,0,0,0
2,0,302,28,0.05559275092772357,44,unknown,0,0,0,0,0,0,9,0
1,14,61,205,0.4788291394781811,15,school,0,0,0,0,0,0,10,0
1,0,603,24390,13.676352276479008,358,unknown,0,0,0,0,0,0,142,0
2,35,189,9,0.004616237145173149,18,university,0,0,0,0,0,3,45,0
2,0,72,1701,3.1187341818031658,22,unknown,4,0,0,0,0,0,16,0
1,27,194,165,0.07845053242685841,44,unknown,0,0,0,0,0,0,588,0
1,0,118,162,0.1637461690576012,90,school,0,0,0,0,0,0,78,0
